card_key_a,card_key_b,mean_abs_diff,similarity_score,difficulty_tier
minor_pentacles_05,minor_swords_08,1.667,2,Medium
minor_pentacles_05,minor_swords_09,1.333,1,Hard
minor_pentacles_05,minor_swords_10,1.0,1,Hard
minor_pentacles_05,minor_swords_page,2.0,3,Easy
minor_pentacles_05,minor_swords_knight,1.833,2,Medium
minor_pentacles_05,minor_swords_queen,1.667,2,Medium
minor_pentacles_05,minor_swords_king,2.167,3,Easy
minor_pentacles_05,minor_pentacles_ace,1.833,2,Medium
minor_pentacles_05,minor_pentacles_02,1.5,2,Medium
minor_pentacles_05,minor_pentacles_03,2.833,3,Easy
minor_pentacles_05,minor_pentacles_04,2.333,3,Easy
minor_pentacles_05,minor_pentacles_06,1.833,2,Medium
minor_pentacles_05,minor_pentacles_07,1.833,2,Medium
minor_pentacles_05,minor_pentacles_08,2.167,3,Easy
minor_pentacles_05,minor_pentacles_09,2.333,3,Easy
minor_pentacles_05,minor_pentacles_10,2.667,3,Easy
minor_pentacles_05,minor_pentacles_page,1.333,1,Hard
minor_pentacles_05,minor_pentacles_knight,1.667,2,Medium
minor_pentacles_05,minor_pentacles_queen,2.167,3,Easy
minor_pentacles_05,minor_pentacles_king,2.5,3,Easy
minor_pentacles_06,major_00_fool,2.167,3,Easy
minor_pentacles_06,major_01_magician,1.5,2,Medium
minor_pentacles_06,major_02_high_priestess,2.667,3,Easy
minor_pentacles_06,major_03_empress,1.333,1,Hard
minor_pentacles_06,major_04_emperor,1.333,1,Hard
minor_pentacles_06,major_05_hierophant,1.0,1,Hard
minor_pentacles_06,major_06_lovers,0.833,1,Hard
minor_pentacles_06,major_07_chariot,1.833,2,Medium
minor_pentacles_06,major_08_strength,0.667,1,Hard
minor_pentacles_06,major_09_hermit,2.333,3,Easy
minor_pentacles_06,major_10_wheel_of_fortune,1.167,1,Hard
minor_pentacles_06,major_11_justice,0.667,1,Hard
minor_pentacles_06,major_12_hanged_man,2.5,3,Easy
minor_pentacles_06,major_13_death,1.833,2,Medium
minor_pentacles_06,major_14_temperance,1.333,1,Hard
minor_pentacles_06,major_15_devil,1.333,1,Hard
minor_pentacles_06,major_16_tower,2.5,3,Easy
minor_pentacles_06,major_17_star,1.0,1,Hard
minor_pentacles_06,major_18_moon,2.5,3,Easy
minor_pentacles_06,major_19_sun,1.5,2,Medium
minor_pentacles_06,major_20_judgment,1.167,1,Hard
minor_pentacles_06,major_21_world,1.667,2,Medium
minor_pentacles_06,minor_wands_ace,1.667,2,Medium
minor_pentacles_06,minor_wands_02,0.833,1,Hard
minor_pentacles_06,minor_wands_03,1.0,1,Hard
minor_pentacles_06,minor_wands_04,1.0,1,Hard
minor_pentacles_06,minor_wands_05,1.0,1,Hard
minor_pentacles_06,minor_wands_06,1.5,2,Medium
minor_pentacles_06,minor_wands_07,1.333,1,Hard
minor_pentacles_06,minor_wands_08,1.167,1,Hard
minor_pentacles_06,minor_wands_09,1.167,1,Hard
minor_pentacles_06,minor_wands_10,1.333,1,Hard
minor_pentacles_06,minor_wands_page,1.333,1,Hard
minor_pentacles_06,minor_wands_knight,1.5,2,Medium
minor_pentacles_06,minor_wands_queen,1.0,1,Hard
minor_pentacles_06,minor_wands_king,1.167,1,Hard
minor_pentacles_06,minor_cups_ace,0.833,1,Hard
minor_pentacles_06,minor_cups_02,0.5,1,Hard
minor_pentacles_06,minor_cups_03,0.833,1,Hard
minor_pentacles_06,minor_cups_04,1.667,2,Medium
minor_pentacles_06,minor_cups_05,1.833,2,Medium
minor_pentacles_06,minor_cups_06,1.167,1,Hard
minor_pentacles_06,minor_cups_07,1.333,1,Hard
minor_pentacles_06,minor_cups_08,1.667,2,Medium
minor_pentacles_06,minor_cups_09,1.5,2,Medium
minor_pentacles_06,minor_cups_10,1.333,1,Hard
minor_pentacles_06,minor_cups_page,0.5,1,Hard
minor_pentacles_06,minor_cups_knight,0.833,1,Hard
minor_pentacles_06,minor_cups_queen,1.0,1,Hard
minor_pentacles_06,minor_cups_king,1.0,1,Hard
minor_pentacles_06,minor_swords_ace,1.167,1,Hard
minor_pentacles_06,minor_swords_02,1.667,2,Medium
minor_pentacles_06,minor_swords_03,1.667,2,Medium
minor_pentacles_06,minor_swords_04,1.667,2,Medium
minor_pentacles_06,minor_swords_05,1.667,2,Medium
minor_pentacles_06,minor_swords_06,0.667,1,Hard
minor_pentacles_06,minor_swords_07,1.333,1,Hard
minor_pentacles_06,minor_swords_08,2.5,3,Easy
minor_pentacles_06,minor_swords_09,2.5,3,Easy
minor_pentacles_06,minor_swords_10,2.167,3,Easy
minor_pentacles_06,minor_swords_page,1.167,1,Hard
minor_pentacles_06,minor_swords_knight,1.0,1,Hard
minor_pentacles_06,minor_swords_queen,0.833,1,Hard
minor_pentacles_06,minor_swords_king,1.0,1,Hard
minor_pentacles_06,minor_pentacles_ace,0.667,1,Hard
minor_pentacles_06,minor_pentacles_02,1.0,1,Hard
minor_pentacles_06,minor_pentacles_03,1.0,1,Hard
minor_pentacles_06,minor_pentacles_04,1.5,2,Medium
minor_pentacles_06,minor_pentacles_05,1.833,2,Medium
minor_pentacles_06,minor_pentacles_07,1.0,1,Hard
minor_pentacles_06,minor_pentacles_08,1.667,2,Medium
minor_pentacles_06,minor_pentacles_09,1.833,2,Medium
minor_pentacles_06,minor_pentacles_10,1.167,1,Hard
minor_pentacles_06,minor_pentacles_page,0.5,1,Hard
minor_pentacles_06,minor_pentacles_knight,1.167,1,Hard
minor_pentacles_06,minor_pentacles_queen,0.333,1,Hard
minor_pentacles_06,minor_pentacles_king,1.0,1,Hard
minor_pentacles_07,major_00_fool,2.5,3,Easy
minor_pentacles_07,major_01_magician,2.167,3,Easy
minor_pentacles_07,major_02_high_priestess,1.667,2,Medium
minor_pentacles_07,major_03_empress,2.0,3,Easy
minor_pentacles_07,major_04_emperor,1.667,2,Medium
minor_pentacles_07,major_05_hierophant,0.667,1,Hard
minor_pentacles_07,major_06_lovers,1.5,2,Medium
minor_pentacles_07,major_07_chariot,2.167,3,Easy
minor_pentacles_07,major_08_strength,0.667,1,Hard
minor_pentacles_07,major_09_hermit,1.333,1,Hard
minor_pentacles_07,major_10_wheel_of_fortune,1.167,1,Hard
minor_pentacles_07,major_11_justice,1.0,1,Hard
minor_pentacles_07,major_12_hanged_man,1.833,2,Medium
minor_pentacles_07,major_13_death,1.833,2,Medium
minor_pentacles_07,major_14_temperance,0.667,1,Hard
minor_pentacles_07,major_15_devil,1.0,1,Hard
minor_pentacles_07,major_16_tower,2.833,3,Easy
minor_pentacles_07,major_17_star,1.0,1,Hard
minor_pentacles_07,major_18_moon,1.833,2,Medium
minor_pentacles_07,major_19_sun,2.167,3,Easy
minor_pentacles_07,major_20_judgment,1.167,1,Hard
minor_pentacles_07,major_21_world,1.333,1,Hard
minor_pentacles_07,minor_wands_ace,2.0,3,Easy
minor_pentacles_07,minor_wands_02,1.167,1,Hard
minor_pentacles_07,minor_wands_03,1.333,1,Hard
minor_pentacles_07,minor_wands_04,1.667,2,Medium
minor_pentacles_07,minor_wands_05,1.333,1,Hard
minor_pentacles_07,minor_wands_06,1.833,2,Medium
minor_pentacles_07,minor_wands_07,1.667,2,Medium
minor_pentacles_07,minor_wands_08,1.167,1,Hard
minor_pentacles_07,minor_wands_09,0.833,1,Hard
minor_pentacles_07,minor_wands_10,1.333,1,Hard
minor_pentacles_07,minor_wands_page,1.667,2,Medium
minor_pentacles_07,minor_wands_knight,1.833,2,Medium
minor_pentacles_07,minor_wands_queen,1.333,1,Hard
minor_pentacles_07,minor_wands_king,1.833,2,Medium
minor_pentacles_07,minor_cups_ace,1.167,1,Hard
minor_pentacles_07,minor_cups_02,1.5,2,Medium
minor_pentacles_07,minor_cups_03,1.5,2,Medium
minor_pentacles_07,minor_cups_04,1.0,1,Hard
minor_pentacles_07,minor_cups_05,1.5,2,Medium
minor_pentacles_07,minor_cups_06,0.5,1,Hard
minor_pentacles_07,minor_cups_07,1.0,1,Hard
minor_pentacles_07,minor_cups_08,1.667,2,Medium
minor_pentacles_07,minor_cups_09,0.833,1,Hard
minor_pentacles_07,minor_cups_10,1.333,1,Hard
minor_pentacles_07,minor_cups_page,1.167,1,Hard
minor_pentacles_07,minor_cups_knight,1.833,2,Medium
minor_pentacles_07,minor_cups_queen,1.333,1,Hard
minor_pentacles_07,minor_cups_king,1.0,1,Hard
minor_pentacles_07,minor_swords_ace,1.167,1,Hard
minor_pentacles_07,minor_swords_02,1.0,1,Hard
minor_pentacles_07,minor_swords_03,1.667,2,Medium
minor_pentacles_07,minor_swords_04,0.667,1,Hard
minor_pentacles_07,minor_swords_05,2.0,3,Easy
minor_pentacles_07,minor_swords_06,0.667,1,Hard
minor_pentacles_07,minor_swords_07,1.333,1,Hard
minor_pentacles_07,minor_swords_08,1.833,2,Medium
minor_pentacles_07,minor_swords_09,2.167,3,Easy
minor_pentacles_07,minor_swords_10,1.5,2,Medium
minor_pentacles_07,minor_swords_page,1.167,1,Hard
minor_pentacles_07,minor_swords_knight,1.333,1,Hard
minor_pentacles_07,minor_swords_queen,0.5,1,Hard
minor_pentacles_07,minor_swords_king,1.0,1,Hard
minor_pentacles_07,minor_pentacles_ace,1.0,1,Hard
minor_pentacles_07,minor_pentacles_02,1.333,1,Hard
minor_pentacles_07,minor_pentacles_03,1.667,2,Medium
minor_pentacles_07,minor_pentacles_04,1.167,1,Hard
minor_pentacles_07,minor_pentacles_05,1.833,2,Medium
minor_pentacles_07,minor_pentacles_06,1.0,1,Hard
minor_pentacles_07,minor_pentacles_08,1.333,1,Hard
minor_pentacles_07,minor_pentacles_09,1.167,1,Hard
minor_pentacles_07,minor_pentacles_10,1.5,2,Medium
minor_pentacles_07,minor_pentacles_page,0.5,1,Hard
minor_pentacles_07,minor_pentacles_knight,0.833,1,Hard
minor_pentacles_07,minor_pentacles_queen,1.0,1,Hard
minor_pentacles_07,minor_pentacles_king,1.333,1,Hard
minor_pentacles_08,major_00_fool,2.167,3,Easy
minor_pentacles_08,major_01_magician,1.5,2,Medium
minor_pentacles_08,major_02_high_priestess,2.0,3,Easy
minor_pentacles_08,major_03_empress,2.0,3,Easy
minor_pentacles_08,major_04_emperor,1.333,1,Hard
minor_pentacles_08,major_05_hierophant,1.667,2,Medium
minor_pentacles_08,major_06_lovers,2.167,3,Easy
minor_pentacles_08,major_07_chariot,1.5,2,Medium
minor_pentacles_08,major_08_strength,1.0,1,Hard
minor_pentacles_08,major_09_hermit,1.333,1,Hard
minor_pentacles_08,major_10_wheel_of_fortune,2.167,3,Easy
minor_pentacles_08,major_11_justice,1.0,1,Hard
minor_pentacles_08,major_12_hanged_man,2.5,3,Easy
minor_pentacles_08,major_13_death,1.833,2,Medium
minor_pentacles_08,major_14_temperance,1.0,1,Hard
minor_pentacles_08,major_15_devil,1.667,2,Medium
minor_pentacles_08,major_16_tower,2.833,3,Easy
minor_pentacles_08,major_17_star,1.667,2,Medium
minor_pentacles_08,major_18_moon,2.5,3,Easy
minor_pentacles_08,major_19_sun,1.833,2,Medium
minor_pentacles_08,major_20_judgment,1.167,1,Hard
minor_pentacles_08,major_21_world,1.667,2,Medium
minor_pentacles_08,minor_wands_ace,2.0,3,Easy
minor_pentacles_08,minor_wands_02,1.167,1,Hard
minor_pentacles_08,minor_wands_03,1.0,1,Hard
minor_pentacles_08,minor_wands_04,1.333,1,Hard
minor_pentacles_08,minor_wands_05,1.667,2,Medium
minor_pentacles_08,minor_wands_06,1.167,1,Hard
minor_pentacles_08,minor_wands_07,1.333,1,Hard
minor_pentacles_08,minor_wands_08,1.167,1,Hard
minor_pentacles_08,minor_wands_09,1.167,1,Hard
minor_pentacles_08,minor_wands_10,1.333,1,Hard
minor_pentacles_08,minor_wands_page,1.667,2,Medium
minor_pentacles_08,minor_wands_knight,2.167,3,Easy
minor_pentacles_08,minor_wands_queen,0.667,1,Hard
minor_pentacles_08,minor_wands_king,1.167,1,Hard
minor_pentacles_08,minor_cups_ace,1.5,2,Medium
minor_pentacles_08,minor_cups_02,1.833,2,Medium
minor_pentacles_08,minor_cups_03,1.833,2,Medium
minor_pentacles_08,minor_cups_04,1.667,2,Medium
minor_pentacles_08,minor_cups_05,1.833,2,Medium
minor_pentacles_08,minor_cups_06,0.833,1,Hard
minor_pentacles_08,minor_cups_07,1.667,2,Medium
minor_pentacles_08,minor_cups_08,1.333,1,Hard
minor_pentacles_08,minor_cups_09,1.167,1,Hard
minor_pentacles_08,minor_cups_10,1.667,2,Medium
minor_pentacles_08,minor_cups_page,1.5,2,Medium
minor_pentacles_08,minor_cups_knight,2.167,3,Easy
minor_pentacles_08,minor_cups_queen,1.667,2,Medium
minor_pentacles_08,minor_cups_king,1.0,1,Hard
minor_pentacles_08,minor_swords_ace,0.5,1,Hard
minor_pentacles_08,minor_swords_02,1.333,1,Hard
minor_pentacles_08,minor_swords_03,1.667,2,Medium
minor_pentacles_08,minor_swords_04,1.0,1,Hard
minor_pentacles_08,minor_swords_05,1.667,2,Medium
minor_pentacles_08,minor_swords_06,1.0,1,Hard
minor_pentacles_08,minor_swords_07,0.667,1,Hard
minor_pentacles_08,minor_swords_08,2.5,3,Easy
minor_pentacles_08,minor_swords_09,2.5,3,Easy
minor_pentacles_08,minor_swords_10,2.167,3,Easy
minor_pentacles_08,minor_swords_page,0.833,1,Hard
minor_pentacles_08,minor_swords_knight,1.333,1,Hard
minor_pentacles_08,minor_swords_queen,0.833,1,Hard
minor_pentacles_08,minor_swords_king,0.667,1,Hard
minor_pentacles_08,minor_pentacles_ace,1.0,1,Hard
minor_pentacles_08,minor_pentacles_02,1.333,1,Hard
minor_pentacles_08,minor_pentacles_03,1.333,1,Hard
minor_pentacles_08,minor_pentacles_04,1.167,1,Hard
minor_pentacles_08,minor_pentacles_05,2.167,3,Easy
minor_pentacles_08,minor_pentacles_06,1.667,2,Medium
minor_pentacles_08,minor_pentacles_07,1.333,1,Hard
minor_pentacles_08,minor_pentacles_09,1.167,1,Hard
minor_pentacles_08,minor_pentacles_10,1.5,2,Medium
minor_pentacles_08,minor_pentacles_page,1.167,1,Hard
minor_pentacles_08,minor_pentacles_knight,0.833,1,Hard
minor_pentacles_08,minor_pentacles_queen,1.333,1,Hard
minor_pentacles_08,minor_pentacles_king,1.333,1,Hard
minor_pentacles_09,major_00_fool,2.333,3,Easy
minor_pentacles_09,major_01_magician,2.0,3,Easy
minor_pentacles_09,major_02_high_priestess,1.5,2,Medium
minor_pentacles_09,major_03_empress,1.833,2,Medium
minor_pentacles_09,major_04_emperor,2.167,3,Easy
minor_pentacles_09,major_05_hierophant,1.167,1,Hard
minor_pentacles_09,major_06_lovers,2.0,3,Easy
minor_pentacles_09,major_07_chariot,2.333,3,Easy
minor_pentacles_09,major_08_strength,1.5,2,Medium
minor_pentacles_09,major_09_hermit,1.167,1,Hard
minor_pentacles_09,major_10_wheel_of_fortune,2.0,3,Easy
minor_pentacles_09,major_11_justice,1.5,2,Medium
minor_pentacles_09,major_12_hanged_man,2.333,3,Easy
minor_pentacles_09,major_13_death,2.333,3,Easy
minor_pentacles_09,major_14_temperance,0.833,1,Hard
minor_pentacles_09,major_15_devil,1.833,2,Medium
minor_pentacles_09,major_16_tower,3.333,3,Easy
minor_pentacles_09,major_17_star,1.167,1,Hard
minor_pentacles_09,major_18_moon,2.333,3,Easy
minor_pentacles_09,major_19_sun,1.667,2,Medium
minor_pentacles_09,major_20_judgment,1.667,2,Medium
minor_pentacles_09,major_21_world,0.833,1,Hard
minor_pentacles_09,minor_wands_ace,2.5,3,Easy
minor_pentacles_09,minor_wands_02,1.667,2,Medium
minor_pentacles_09,minor_wands_03,1.5,2,Medium
minor_pentacles_09,minor_wands_04,1.167,1,Hard
minor_pentacles_09,minor_wands_05,2.167,3,Easy
minor_pentacles_09,minor_wands_06,1.333,1,Hard
minor_pentacles_09,minor_wands_07,1.833,2,Medium
minor_pentacles_09,minor_wands_08,1.667,2,Medium
minor_pentacles_09,minor_wands_09,1.333,1,Hard
minor_pentacles_09,minor_wands_10,1.833,2,Medium
minor_pentacles_09,minor_wands_page,2.167,3,Easy
minor_pentacles_09,minor_wands_knight,2.667,3,Easy
minor_pentacles_09,minor_wands_queen,1.5,2,Medium
minor_pentacles_09,minor_wands_king,1.667,2,Medium
minor_pentacles_09,minor_cups_ace,1.333,1,Hard
minor_pentacles_09,minor_cups_02,1.667,2,Medium
minor_pentacles_09,minor_cups_03,1.667,2,Medium
minor_pentacles_09,minor_cups_04,1.5,2,Medium
minor_pentacles_09,minor_cups_05,2.0,3,Easy
minor_pentacles_09,minor_cups_06,1.0,1,Hard
minor_pentacles_09,minor_cups_07,1.833,2,Medium
minor_pentacles_09,minor_cups_08,2.167,3,Easy
minor_pentacles_09,minor_cups_09,0.333,1,Hard
minor_pentacles_09,minor_cups_10,0.833,1,Hard
minor_pentacles_09,minor_cups_page,1.667,2,Medium
minor_pentacles_09,minor_cups_knight,2.667,3,Easy
minor_pentacles_09,minor_cups_queen,1.833,2,Medium
minor_pentacles_09,minor_cups_king,1.167,1,Hard
minor_pentacles_09,minor_swords_ace,1.333,1,Hard
minor_pentacles_09,minor_swords_02,1.167,1,Hard
minor_pentacles_09,minor_swords_03,2.167,3,Easy
minor_pentacles_09,minor_swords_04,1.167,1,Hard
minor_pentacles_09,minor_swords_05,2.167,3,Easy
minor_pentacles_09,minor_swords_06,1.5,2,Medium
minor_pentacles_09,minor_swords_07,1.5,2,Medium
minor_pentacles_09,minor_swords_08,2.333,3,Easy
minor_pentacles_09,minor_swords_09,2.333,3,Easy
minor_pentacles_09,minor_swords_10,2.333,3,Easy
minor_pentacles_09,minor_swords_page,1.333,1,Hard
minor_pentacles_09,minor_swords_knight,1.833,2,Medium
minor_pentacles_09,minor_swords_queen,1.0,1,Hard
minor_pentacles_09,minor_swords_king,1.5,2,Medium
minor_pentacles_09,minor_pentacles_ace,1.5,2,Medium
minor_pentacles_09,minor_pentacles_02,1.833,2,Medium
minor_pentacles_09,minor_pentacles_03,1.833,2,Medium
minor_pentacles_09,minor_pentacles_04,1.0,1,Hard
minor_pentacles_09,minor_pentacles_05,2.333,3,Easy
minor_pentacles_09,minor_pentacles_06,1.833,2,Medium
minor_pentacles_09,minor_pentacles_07,1.167,1,Hard
minor_pentacles_09,minor_pentacles_08,1.167,1,Hard
minor_pentacles_09,minor_pentacles_10,1.0,1,Hard
minor_pentacles_09,minor_pentacles_page,1.333,1,Hard
minor_pentacles_09,minor_pentacles_knight,1.333,1,Hard
minor_pentacles_09,minor_pentacles_queen,1.5,2,Medium
minor_pentacles_09,minor_pentacles_king,0.833,1,Hard
minor_pentacles_10,major_00_fool,2.333,3,Easy
minor_pentacles_10,major_01_magician,1.333,1,Hard
minor_pentacles_10,major_02_high_priestess,2.5,3,Easy
minor_pentacles_10,major_03_empress,1.167,1,Hard
minor_pentacles_10,major_04_emperor,1.833,2,Medium
minor_pentacles_10,major_05_hierophant,1.167,1,Hard
minor_pentacles_10,major_06_lovers,1.667,2,Medium
minor_pentacles_10,major_07_chariot,2.333,3,Easy
minor_pentacles_10,major_08_strength,1.167,1,Hard
minor_pentacles_10,major_09_hermit,2.167,3,Easy
minor_pentacles_10,major_10_wheel_of_fortune,2.0,3,Easy
minor_pentacles_10,major_11_justice,0.833,1,Hard
minor_pentacles_10,major_12_hanged_man,3.333,3,Easy
minor_pentacles_10,major_13_death,2.667,3,Easy
minor_pentacles_10,major_14_temperance,1.167,1,Hard
minor_pentacles_10,major_15_devil,1.833,2,Medium
minor_pentacles_10,major_16_tower,3.333,3,Easy
minor_pentacles_10,major_17_star,0.833,1,Hard
minor_pentacles_10,major_18_moon,3.333,3,Easy
minor_pentacles_10,major_19_sun,0.667,1,Hard
minor_pentacles_10,major_20_judgment,2.0,3,Easy
minor_pentacles_10,major_21_world,0.5,1,Hard
minor_pentacles_10,minor_wands_ace,2.167,3,Easy
minor_pentacles_10,minor_wands_02,1.333,1,Hard
minor_pentacles_10,minor_wands_03,1.167,1,Hard
minor_pentacles_10,minor_wands_04,0.5,1,Hard
minor_pentacles_10,minor_wands_05,1.833,2,Medium
minor_pentacles_10,minor_wands_06,0.667,1,Hard
minor_pentacles_10,minor_wands_07,1.833,2,Medium
minor_pentacles_10,minor_wands_08,1.667,2,Medium
minor_pentacles_10,minor_wands_09,2.0,3,Easy
minor_pentacles_10,minor_wands_10,1.833,2,Medium
minor_pentacles_10,minor_wands_page,1.833,2,Medium
minor_pentacles_10,minor_wands_knight,2.333,3,Easy
minor_pentacles_10,minor_wands_queen,0.833,1,Hard
minor_pentacles_10,minor_wands_king,1.0,1,Hard
minor_pentacles_10,minor_cups_ace,1.0,1,Hard
minor_pentacles_10,minor_cups_02,1.0,1,Hard
minor_pentacles_10,minor_cups_03,1.0,1,Hard
minor_pentacles_10,minor_cups_04,2.5,3,Easy
minor_pentacles_10,minor_cups_05,2.667,3,Easy
minor_pentacles_10,minor_cups_06,1.333,1,Hard
minor_pentacles_10,minor_cups_07,2.167,3,Easy
minor_pentacles_10,minor_cups_08,2.5,3,Easy
minor_pentacles_10,minor_cups_09,0.667,1,Hard
minor_pentacles_10,minor_cups_10,0.833,1,Hard
minor_pentacles_10,minor_cups_page,1.333,1,Hard
minor_pentacles_10,minor_cups_knight,2.0,3,Easy
minor_pentacles_10,minor_cups_queen,1.833,2,Medium
minor_pentacles_10,minor_cups_king,1.167,1,Hard
minor_pentacles_10,minor_swords_ace,1.333,1,Hard
minor_pentacles_10,minor_swords_02,2.167,3,Easy
minor_pentacles_10,minor_swords_03,2.5,3,Easy
minor_pentacles_10,minor_swords_04,1.833,2,Medium
minor_pentacles_10,minor_swords_05,2.167,3,Easy
minor_pentacles_10,minor_swords_06,1.5,2,Medium
minor_pentacles_10,minor_swords_07,1.833,2,Medium
minor_pentacles_10,minor_swords_08,3.333,3,Easy
minor_pentacles_10,minor_swords_09,3.333,3,Easy
minor_pentacles_10,minor_swords_10,3.0,3,Easy
minor_pentacles_10,minor_swords_page,1.333,1,Hard
minor_pentacles_10,minor_swords_knight,1.5,2,Medium
minor_pentacles_10,minor_swords_queen,1.0,1,Hard
minor_pentacles_10,minor_swords_king,1.167,1,Hard
minor_pentacles_10,minor_pentacles_ace,1.167,1,Hard
minor_pentacles_10,minor_pentacles_02,1.5,2,Medium
minor_pentacles_10,minor_pentacles_03,1.167,1,Hard
minor_pentacles_10,minor_pentacles_04,1.333,1,Hard
minor_pentacles_10,minor_pentacles_05,2.667,3,Easy
minor_pentacles_10,minor_pentacles_06,1.167,1,Hard
minor_pentacles_10,minor_pentacles_07,1.5,2,Medium
minor_pentacles_10,minor_pentacles_08,1.5,2,Medium
minor_pentacles_10,minor_pentacles_09,1.0,1,Hard
minor_pentacles_10,minor_pentacles_page,1.333,1,Hard
minor_pentacles_10,minor_pentacles_knight,1.333,1,Hard
minor_pentacles_10,minor_pentacles_queen,0.833,1,Hard
minor_pentacles_10,minor_pentacles_king,0.167,1,Hard
minor_pentacles_page,major_00_fool,2.0,3,Easy
minor_pentacles_page,major_01_magician,1.667,2,Medium
minor_pentacles_page,major_02_high_priestess,2.167,3,Easy
minor_pentacles_page,major_03_empress,1.833,2,Medium
minor_pentacles_page,major_04_emperor,1.167,1,Hard
minor_pentacles_page,major_05_hierophant,0.833,1,Hard
minor_pentacles_page,major_06_lovers,1.333,1,Hard
minor_pentacles_page,major_07_chariot,1.667,2,Medium
minor_pentacles_page,major_08_strength,0.5,1,Hard
minor_pentacles_page,major_09_hermit,1.833,2,Medium
minor_pentacles_page,major_10_wheel_of_fortune,1.0,1,Hard
minor_pentacles_page,major_11_justice,0.833,1,Hard
minor_pentacles_page,major_12_hanged_man,2.0,3,Easy
minor_pentacles_page,major_13_death,1.333,1,Hard
minor_pentacles_page,major_14_temperance,0.833,1,Hard
minor_pentacles_page,major_15_devil,1.167,1,Hard
minor_pentacles_page,major_16_tower,2.333,3,Easy
minor_pentacles_page,major_17_star,1.167,1,Hard
minor_pentacles_page,major_18_moon,2.0,3,Easy
minor_pentacles_page,major_19_sun,2.0,3,Easy
minor_pentacles_page,major_20_judgment,0.667,1,Hard
